year,state,candidate,party,candidatevotes,totalvotes,voteshare,incumbent,incumbent_win
1976,Alabama,"Carter, Jimmy",democrat,659170,1182850,0.5572726888447394,republican,False
1976,Alabama,"Ford, Gerald",republican,504070,1182850,0.42614870862746757,republican,True
1976,Alaska,"Ford, Gerald",republican,71555,123574,0.5790457539611893,republican,True
1976,Alaska,"Carter, Jimmy",democrat,44058,123574,0.3565313091750692,republican,False
1976,Arizona,"Ford, Gerald",republican,418642,742719,0.5636613577948053,republican,True
1976,Arizona,"Carter, Jimmy",democrat,295602,742719,0.39799978188251545,republican,False
1976,Arkansas,"Carter, Jimmy",democrat,498604,767535,0.6496172812966184,republican,False
1976,Arkansas,"Ford, Gerald",republican,267903,767535,0.3490433661005687,republican,True
1976,California,"Ford, Gerald",republican,3882244,7803770,0.4974831395594693,republican,True
1976,California,"Carter, Jimmy",democrat,3742284,7803770,0.47954821836112543,republican,False
1976,Colorado,"Ford, Gerald",republican,584278,1081440,0.5402777777777777,republican,True
1976,Colorado,"Carter, Jimmy",democrat,460801,1081440,0.4260994599792869,republican,False
1976,Connecticut,"Ford, Gerald",republican,719261,1386355,0.5188144450735923,republican,True
1976,Connecticut,"Carter, Jimmy",democrat,647895,1386355,0.46733700964038793,republican,False
1976,Delaware,"Carter, Jimmy",democrat,122461,235642,0.5196908870235357,republican,False
1976,Delaware,"Ford, Gerald",republican,109780,235642,0.46587620203529084,republican,True
1976,District of Columbia,"Carter, Jimmy",democrat,137818,168830,0.8163122667772316,republican,False
1976,District of Columbia,"Ford, Gerald",republican,27873,168830,0.16509506604276492,republican,True
1976,Florida,"Carter, Jimmy",democrat,1636000,3150631,0.5192610623078361,republican,False
1976,Florida,"Ford, Gerald",republican,1469531,3150631,0.46642434483758966,republican,True
1976,Georgia,"Carter, Jimmy",democrat,979409,1463152,0.6693829485931742,republican,False
1976,Georgia,"Ford, Gerald",republican,483743,1463152,0.3306170514068258,republican,True
1976,Hawaii,"Carter, Jimmy",democrat,147375,291301,0.5059199934088795,republican,False
1976,Hawaii,"Ford, Gerald",republican,140003,291301,0.48061283689379714,republican,True
1976,Idaho,"Ford, Gerald",republican,204151,340932,0.5988026937923104,republican,True
1976,Idaho,"Carter, Jimmy",democrat,126549,340932,0.37118545633733413,republican,False
1976,Illinois,"Ford, Gerald",republican,2364269,4721282,0.5007684353529401,republican,True
1976,Illinois,"Carter, Jimmy",democrat,2271295,4721282,0.48107590268914247,republican,False
1976,Indiana,"Ford, Gerald",republican,1183958,2220362,0.5332274647107094,republican,True
1976,Indiana,"Carter, Jimmy",democrat,1014714,2220362,0.45700385792947273,republican,False
1976,Iowa,"Ford, Gerald",republican,632864,1279303,0.49469437654722925,republican,True
1976,Iowa,"Carter, Jimmy",democrat,619931,1279303,0.48458496540694423,republican,False
1976,Kansas,"Ford, Gerald",republican,502752,957845,0.5248782423043394,republican,True
1976,Kansas,"Carter, Jimmy",democrat,430421,957845,0.44936393675385894,republican,False
1976,Kentucky,"Carter, Jimmy",democrat,615717,1167142,0.5275424926872652,republican,False
1976,Kentucky,"Ford, Gerald",republican,531852,1167142,0.45568748275702525,republican,True
1976,Louisiana,"Carter, Jimmy",democrat,661365,1277383,0.5177499622274604,republican,False
1976,Louisiana,"Ford, Gerald",republican,587446,1277383,0.45988243150253294,republican,True
1976,Maine,"Ford, Gerald",republican,236320,482968,0.489307780225605,republican,True
1976,Maine,"Carter, Jimmy",democrat,232279,482968,0.480940766261947,republican,False
1976,Maryland,"Carter, Jimmy",democrat,759612,1432273,0.5303541992343639,republican,False
1976,Maryland,"Ford, Gerald",republican,672661,1432273,0.46964580076563617,republican,True
1976,Massachusetts,"Carter, Jimmy",democrat,1429475,2547558,0.5611157822510813,republican,False
1976,Massachusetts,"Ford, Gerald",republican,1030276,2547558,0.40441709276098914,republican,True
1976,Michigan,"Ford, Gerald",republican,1893742,3651590,0.518607510700818,republican,True
1976,Michigan,"Carter, Jimmy",democrat,1696714,3651590,0.46465074118397737,republican,False
1976,Minnesota,"Carter, Jimmy",democrat,1070440,1949931,0.5489630145887213,republican,False
1976,Minnesota,"Ford, Gerald",republican,819395,1949931,0.4202174333348206,republican,True
1976,Mississippi,"Carter, Jimmy",democrat,381329,768390,0.4962701232447065,republican,False
1976,Mississippi,"Ford, Gerald",republican,366846,768390,0.4774216218326631,republican,True
1976,Missouri,"Carter, Jimmy",democrat,998387,1953600,0.5110498566748567,republican,False
1976,Missouri,"Ford, Gerald",republican,927443,1953600,0.47473536036036035,republican,True
1976,Montana,"Ford, Gerald",republican,173703,328734,0.5283998612860246,republican,True
1976,Montana,"Carter, Jimmy",democrat,149259,328734,0.4540418697183741,republican,False
1976,Nebraska,"Ford, Gerald",republican,359219,606749,0.5920388826351588,republican,True
1976,Nebraska,"Carter, Jimmy",democrat,233293,606749,0.38449671940126806,republican,False
1976,Nevada,"Ford, Gerald",republican,101273,201876,0.5016594345043492,republican,True
1976,Nevada,"Carter, Jimmy",democrat,92479,201876,0.4580980403812241,republican,False
1976,New Hampshire,"Ford, Gerald",republican,185935,339627,0.5474682519352113,republican,True
1976,New Hampshire,"Carter, Jimmy",democrat,147645,339627,0.43472692100451377,republican,False
1976,New Jersey,"Ford, Gerald",republican,1509688,3014472,0.500813409446165,republican,True
1976,New Jersey,"Carter, Jimmy",democrat,1444653,3014472,0.4792391503387658,republican,False
1976,New Mexico,"Ford, Gerald",republican,211419,416590,0.5074989798122854,republican,True
1976,New Mexico,"Carter, Jimmy",democrat,201148,416590,0.4828440433039679,republican,False
1976,New York,"Carter, Jimmy",democrat,3244165,6668262,0.4865083285569763,republican,False
1976,New York,"Ford, Gerald",republican,2825913,6668262,0.4237855381207277,republican,True
1976,North Carolina,"Carter, Jimmy",democrat,927365,1677906,0.5526918671248569,republican,False
1976,North Carolina,"Ford, Gerald",republican,741960,1677906,0.4421940204040036,republican,True
1976,North Dakota,"Ford, Gerald",republican,153684,297308,0.5169184818437446,republican,True
1976,North Dakota,"Carter, Jimmy",democrat,136078,297308,0.4577004318753616,republican,False
1976,Ohio,"Carter, Jimmy",democrat,2009959,4110456,0.4889868666639419,republican,False
1976,Ohio,"Ford, Gerald",republican,2000626,4110456,0.48671631565938184,republican,True
1976,Oklahoma,"Ford, Gerald",republican,545708,1092251,0.4996177618514426,republican,True
1976,Oklahoma,"Carter, Jimmy",democrat,532442,1092251,0.48747220190231,republican,False
1976,Oregon,"Ford, Gerald",republican,492120,1029876,0.4778439346096035,republican,True
1976,Oregon,"Carter, Jimmy",democrat,490407,1029876,0.47618062757069785,republican,False
1976,Pennsylvania,"Carter, Jimmy",democrat,2328677,4620787,0.5039567935072532,republican,False
1976,Pennsylvania,"Ford, Gerald",republican,2205604,4620787,0.4773221531310575,republican,True
1976,Rhode Island,"Carter, Jimmy",democrat,227636,410584,0.5544200455935935,republican,False
1976,Rhode Island,"Ford, Gerald",republican,181249,410584,0.4414419461060343,republican,True
1976,South Carolina,"Carter, Jimmy",democrat,450807,802583,0.5616951766982355,republican,False
1976,South Carolina,"Ford, Gerald",republican,346149,802583,0.43129371043244125,republican,True
1976,South Dakota,"Ford, Gerald",republican,151505,300678,0.5038779026067753,republican,True
1976,South Dakota,"Carter, Jimmy",democrat,147068,300678,0.48912125263570994,republican,False
1976,Tennessee,"Carter, Jimmy",democrat,825879,1476346,0.5594074830696869,republican,False
1976,Tennessee,"Ford, Gerald",republican,633969,1476346,0.4294176297426213,republican,True
1976,Texas,"Carter, Jimmy",democrat,2082319,4071884,0.511389568072175,republican,False
1976,Texas,"Ford, Gerald",republican,1953300,4071884,0.4797042351894111,republican,True
1976,Utah,"Ford, Gerald",republican,337908,541218,0.6243473055219892,republican,True
1976,Utah,"Carter, Jimmy",democrat,182110,541218,0.3364817873758818,republican,False
1976,Vermont,"Ford, Gerald",republican,100387,183902,0.5458722580504834,republican,True
1976,Vermont,"Carter, Jimmy",democrat,77798,183902,0.42304053245750456,republican,False
1976,Virginia,"Ford, Gerald",republican,836554,1697094,0.4929332140706408,republican,True
1976,Virginia,"Carter, Jimmy",democrat,813896,1697094,0.47958215632133516,republican,False
1976,Washington,"Ford, Gerald",republican,777732,1555534,0.49997749968821,republican,True
1976,Washington,"Carter, Jimmy",democrat,717323,1555534,0.46114260440466104,republican,False
1976,West Virginia,"Carter, Jimmy",democrat,435864,750590,0.5806951864533234,republican,False
1976,West Virginia,"Ford, Gerald",republican,314726,750590,0.4193048135466766,republican,True
1976,Wisconsin,"Carter, Jimmy",democrat,1040232,2101336,0.4950336357441171,republican,False
1976,Wisconsin,"Ford, Gerald",republican,1004987,2101336,0.4782609730190698,republican,True
1976,Wyoming,"Ford, Gerald",republican,92717,156343,0.5930358250769142,republican,True
1976,Wyoming,"Carter, Jimmy",democrat,62239,156343,0.39809265525159426,republican,False
1980,Alabama,"Reagan, Ronald",republican,654192,1341929,0.4875012016284021,democrat,False
1980,Alabama,"Carter, Jimmy",democrat,636730,1341929,0.47448859067804633,democrat,True
1980,Alaska,"Reagan, Ronald",republican,86112,158445,0.5434819653507527,democrat,False
1980,Alaska,"Carter, Jimmy",democrat,41842,158445,0.2640790179557575,democrat,True
1980,Arizona,"Reagan, Ronald",republican,529688,873945,0.6060884838290739,democrat,False
1980,Arizona,"Carter, Jimmy",democrat,246843,873945,0.28244683589928427,democrat,True
1980,Arkansas,"Reagan, Ronald",republican,403164,837582,0.4813427222648051,democrat,False
1980,Arkansas,"Carter, Jimmy",democrat,398041,837582,0.4752263062004675,democrat,True
1980,California,"Reagan, Ronald",republican,4522994,8582938,0.5269750288304541,democrat,False
1980,California,"Carter, Jimmy",democrat,3082943,8582938,0.35919436910764124,democrat,True
1980,Colorado,"Reagan, Ronald",republican,652264,1184450,0.5506893494871037,democrat,False
1980,Colorado,"Carter, Jimmy",democrat,368009,1184450,0.3107003250453797,democrat,True
1980,Connecticut,"Reagan, Ronald",republican,677210,1406285,0.4815595700729226,democrat,False
1980,Connecticut,"Carter, Jimmy",democrat,541732,1406285,0.3852220566954778,democrat,True
1980,Delaware,"Reagan, Ronald",republican,111252,235668,0.47207087937267683,democrat,False
1980,Delaware,"Carter, Jimmy",democrat,105754,235668,0.4487414498362103,democrat,True
1980,District of Columbia,"Carter, Jimmy",democrat,130231,173889,0.7489317898199426,democrat,True
1980,District of Columbia,"Reagan, Ronald",republican,23313,173889,0.134068284940393,democrat,False
1980,Florida,"Reagan, Ronald",republican,2046951,3686927,0.5551916270650328,democrat,False
1980,Florida,"Carter, Jimmy",democrat,1419475,3686927,0.38500219830769633,democrat,True
1980,Georgia,"Carter, Jimmy",democrat,890955,1596805,0.5579610534786652,democrat,True
1980,Georgia,"Reagan, Ronald",republican,654168,1596805,0.409673065903476,democrat,False
1980,Hawaii,"Carter, Jimmy",democrat,135879,303287,0.4480211812573569,democrat,True
1980,Hawaii,"Reagan, Ronald",republican,130112,303287,0.42900618885741887,democrat,False
1980,Idaho,"Reagan, Ronald",republican,290699,437431,0.6645596676961624,democrat,False
1980,Idaho,"Carter, Jimmy",democrat,110192,437431,0.25190715792890767,democrat,True
1980,Illinois,"Reagan, Ronald",republican,2358049,4749721,0.49646052894475273,democrat,False
1980,Illinois,"Carter, Jimmy",democrat,1981413,4749721,0.41716408184817594,democrat,True
1980,Indiana,"Reagan, Ronald",republican,1255656,2242033,0.5600524167128673,democrat,False
1980,Indiana,"Carter, Jimmy",democrat,844197,2242033,0.3765319243739945,democrat,True
1980,Iowa,"Reagan, Ronald",republican,676026,1317661,0.5130500181761469,democrat,False
1980,Iowa,"Carter, Jimmy",democrat,508672,1317661,0.3860416298273987,democrat,True
1980,Kansas,"Reagan, Ronald",republican,566812,979795,0.578500604718334,democrat,False
1980,Kansas,"Carter, Jimmy",democrat,326150,979795,0.33287575462214036,democrat,True
1980,Kentucky,"Reagan, Ronald",republican,635274,1295627,0.4903216743707873,democrat,False
1980,Kentucky,"Carter, Jimmy",democrat,617417,1295627,0.4765391582608266,democrat,True
1980,Louisiana,"Reagan, Ronald",republican,792853,1548591,0.5119834740095996,democrat,False
1980,Louisiana,"Carter, Jimmy",democrat,708453,1548591,0.45748231779727505,democrat,True
1980,Maine,"Reagan, Ronald",republican,238522,523011,0.45605541757247936,democrat,False
1980,Maine,"Carter, Jimmy",democrat,220974,523011,0.42250354199051265,democrat,True
1980,Maryland,"Carter, Jimmy",democrat,726161,1540496,0.4713812953749961,democrat,True
1980,Maryland,"Reagan, Ronald",republican,680606,1540496,0.44180965091762653,democrat,False
1980,Massachusetts,"Reagan, Ronald",republican,1057631,2524090,0.41901477364119344,democrat,False
1980,Massachusetts,"Carter, Jimmy",democrat,1053802,2524090,0.41749779128319514,democrat,True
1980,Michigan,"Reagan, Ronald",republican,1915225,3909725,0.48986181892588354,democrat,False
1980,Michigan,"Carter, Jimmy",democrat,1661532,3909725,0.42497413500949555,democrat,True
1980,Minnesota,"Carter, Jimmy",democrat,954173,2051916,0.4650156244212726,democrat,True
1980,Minnesota,"Reagan, Ronald",republican,873268,2051916,0.4255866224543305,democrat,False
1980,Mississippi,"Reagan, Ronald",republican,441089,891750,0.49463302495093914,democrat,False
1980,Mississippi,"Carter, Jimmy",democrat,429281,891750,0.48139164564059433,democrat,True
1980,Missouri,"Reagan, Ronald",republican,1074181,2099824,0.511557635306578,democrat,False
1980,Missouri,"Carter, Jimmy",democrat,931182,2099824,0.4434571659339068,democrat,True
1980,Montana,"Reagan, Ronald",republican,206814,363952,0.5682452631116192,democrat,False
1980,Montana,"Carter, Jimmy",democrat,118032,363952,0.32430650195630195,democrat,True
1980,Nebraska,"Reagan, Ronald",republican,419214,639533,0.6555001852914548,democrat,False
1980,Nebraska,"Carter, Jimmy",democrat,166424,639533,0.2602273846697512,democrat,True
1980,Nevada,"Reagan, Ronald",republican,155017,243692,0.6361185430789685,democrat,False
1980,Nevada,"Carter, Jimmy",democrat,66666,243692,0.2735666332912037,democrat,True
1980,New Hampshire,"Reagan, Ronald",republican,221705,383990,0.5773718065574625,democrat,False
1980,New Hampshire,"Carter, Jimmy",democrat,108864,383990,0.28350738300476575,democrat,True
1980,New Jersey,"Reagan, Ronald",republican,1546557,2975684,0.5197315978443948,democrat,False
1980,New Jersey,"Carter, Jimmy",democrat,1147364,2975684,0.3855799204485422,democrat,True
1980,New Mexico,"Reagan, Ronald",republican,250779,456237,0.5496682645204137,democrat,False
1980,New Mexico,"Carter, Jimmy",democrat,167826,456237,0.36784828937591646,democrat,True
1980,New York,"Carter, Jimmy",democrat,2728372,6201959,0.4399209991552669,democrat,True
1980,New York,"Reagan, Ronald",republican,2637700,6201959,0.4253011024419865,democrat,False
1980,North Carolina,"Reagan, Ronald",republican,915018,1855833,0.49304975178262267,democrat,False
1980,North Carolina,"Carter, Jimmy",democrat,875635,1855833,0.47182855353903075,democrat,True
1980,North Dakota,"Reagan, Ronald",republican,193695,301116,0.6432570836488264,democrat,False
1980,North Dakota,"Carter, Jimmy",democrat,79189,301116,0.262985029025359,democrat,True
1980,Ohio,"Reagan, Ronald",republican,2206545,4283603,0.5151142624561613,democrat,False
1980,Ohio,"Carter, Jimmy",democrat,1752414,4283603,0.40909813537809175,democrat,True
1980,Oklahoma,"Reagan, Ronald",republican,695570,1149708,0.6049970949145348,democrat,False
1980,Oklahoma,"Carter, Jimmy",democrat,402026,1149708,0.3496766135401337,democrat,True
1980,Oregon,"Reagan, Ronald",republican,571044,1181516,0.48331465676300617,democrat,False
1980,Oregon,"Carter, Jimmy",democrat,456890,1181516,0.3866981065004621,democrat,True
1980,Pennsylvania,"Reagan, Ronald",republican,2261872,4561501,0.49586134037896734,democrat,False
1980,Pennsylvania,"Carter, Jimmy",democrat,1937540,4561501,0.4247593062020594,democrat,True
1980,Rhode Island,"Carter, Jimmy",democrat,198342,415967,0.4768214786269103,democrat,True
1980,Rhode Island,"Reagan, Ronald",republican,154793,415967,0.3721280774676837,democrat,False
1980,South Carolina,"Reagan, Ronald",republican,439277,888258,0.4945376230779796,democrat,False
1980,South Carolina,"Carter, Jimmy",democrat,428220,888258,0.4820896631384125,democrat,True
1980,South Dakota,"Reagan, Ronald",republican,198343,327703,0.605252316884496,democrat,False
1980,South Dakota,"Carter, Jimmy",democrat,103855,327703,0.3169180630021696,democrat,True
1980,Tennessee,"Reagan, Ronald",republican,787761,1617616,0.48698887745917446,democrat,False
1980,Tennessee,"Carter, Jimmy",democrat,783051,1617616,0.4840771851910466,democrat,True
1980,Texas,"Reagan, Ronald",republican,2510705,4541636,0.5528195126161586,democrat,False
1980,Texas,"Carter, Jimmy",democrat,1881147,4541636,0.414200301389191,democrat,True
1980,Utah,"Reagan, Ronald",republican,439687,604152,0.7277754604801441,democrat,False
1980,Utah,"Carter, Jimmy",democrat,124266,604152,0.20568664839311962,democrat,True
1980,Vermont,"Reagan, Ronald",republican,94628,213299,0.4436401483363729,democrat,False
1980,Vermont,"Carter, Jimmy",democrat,81952,213299,0.3842118340920492,democrat,True
1980,Virginia,"Reagan, Ronald",republican,989609,1866032,0.5303279900880585,democrat,False
1980,Virginia,"Carter, Jimmy",democrat,752174,1866032,0.40308740686118993,democrat,True
1980,Washington,"Reagan, Ronald",republican,865244,1742394,0.4965834363525127,democrat,False
1980,Washington,"Carter, Jimmy",democrat,650193,1742394,0.3731607202504141,democrat,True
1980,West Virginia,"Carter, Jimmy",democrat,367462,737715,0.49810834807479853,democrat,True
1980,West Virginia,"Reagan, Ronald",republican,334206,737715,0.45302860860901567,democrat,False
1980,Wisconsin,"Reagan, Ronald",republican,1088845,2273221,0.47898774470234085,democrat,False
1980,Wisconsin,"Carter, Jimmy",democrat,981584,2273221,0.4318031550825899,democrat,True
1980,Wyoming,"Reagan, Ronald",republican,110700,176713,0.6264394809663126,democrat,False
1980,Wyoming,"Carter, Jimmy",democrat,49427,176713,0.27970211586018007,democrat,True
1984,Alabama,"Reagan, Ronald",republican,872849,1441713,0.6054249354760621,republican,True
1984,Alabama,"Mondale, Walter",democrat,551899,1441713,0.38280781265064545,republican,False
1984,Alaska,"Reagan, Ronald",republican,138377,207605,0.666539823221984,republican,True
1984,Alaska,"Mondale, Walter",democrat,62007,207605,0.29867777751017555,republican,False
1984,Arizona,"Reagan, Ronald",republican,681416,1025897,0.6642148285841561,republican,True
1984,Arizona,"Mondale, Walter",democrat,333854,1025897,0.32542643169830887,republican,False
1984,Arkansas,"Reagan, Ronald",republican,534774,884406,0.6046702532547269,republican,True
1984,Arkansas,"Mondale, Walter",democrat,338646,884406,0.38290785001458605,republican,False
1984,California,"Reagan, Ronald",republican,5467009,9505041,0.5751694285169312,republican,True
1984,California,"Mondale, Walter",democrat,3922519,9505041,0.41267775699231596,republican,False
1984,Colorado,"Reagan, Ronald",republican,821817,1295380,0.6344215596967685,republican,True
1984,Colorado,"Mondale, Walter",democrat,454975,1295380,0.3512289830011271,republican,False
1984,Connecticut,"Reagan, Ronald",republican,890877,1466900,0.6073195173495126,republican,True
1984,Connecticut,"Mondale, Walter",democrat,569597,1466900,0.3882998159383734,republican,False
1984,Delaware,"Reagan, Ronald",republican,152190,254572,0.5978269409047342,republican,True
1984,Delaware,"Mondale, Walter",democrat,101656,254572,0.3993212136448627,republican,False
1984,District of Columbia,"Mondale, Walter",democrat,180408,211288,0.853848775131574,republican,False
1984,District of Columbia,"Reagan, Ronald",republican,29009,211288,0.137296013024876,republican,True
1984,Florida,"Reagan, Ronald",republican,2730350,4180051,0.653185810412361,republican,True
1984,Florida,"Mondale, Walter",democrat,1448816,4180051,0.3466024696827862,republican,False
1984,Georgia,"Reagan, Ronald",republican,1068722,1776103,0.6017229856601785,republican,True
1984,Georgia,"Mondale, Walter",democrat,706628,1776103,0.3978530524412154,republican,False
1984,Hawaii,"Reagan, Ronald",republican,185050,335846,0.5509965877217534,republican,True
1984,Hawaii,"Mondale, Walter",democrat,147154,335846,0.43815915627996166,republican,False
1984,Idaho,"Reagan, Ronald",republican,297523,411144,0.723646702858366,republican,True
1984,Idaho,"Mondale, Walter",democrat,108510,411144,0.2639221294728854,republican,False
1984,Illinois,"Reagan, Ronald",republican,2707103,4819088,0.5617459154097206,republican,True
1984,Illinois,"Mondale, Walter",democrat,2086499,4819088,0.43296553206747834,republican,False
1984,Indiana,"Reagan, Ronald",republican,1377230,2233069,0.6167431458678617,republican,True
1984,Indiana,"Mondale, Walter",democrat,841481,2233069,0.3768271378985602,republican,False
1984,Iowa,"Reagan, Ronald",republican,703088,1319805,0.5327211216808544,republican,True
1984,Iowa,"Mondale, Walter",democrat,605620,1319805,0.4588708180375131,republican,False
1984,Kansas,"Reagan, Ronald",republican,677296,1021991,0.66272207876586,republican,True
1984,Kansas,"Mondale, Walter",democrat,333149,1021991,0.32598036577621525,republican,False
1984,Kentucky,"Reagan, Ronald",republican,821702,1369345,0.6000693762346231,republican,True
1984,Kentucky,"Mondale, Walter",democrat,539539,1369345,0.39401246581394755,republican,False
1984,Louisiana,"Reagan, Ronald",republican,1037299,1706822,0.6077370692433072,republican,True
1984,Louisiana,"Mondale, Walter",democrat,651586,1706822,0.38175392630280136,republican,False
1984,Maine,"Reagan, Ronald",republican,336500,553144,0.6083406852465181,republican,True
1984,Maine,"Mondale, Walter",democrat,214515,553144,0.3878104074165136,republican,False
1984,Maryland,"Reagan, Ronald",republican,879918,1675873,0.5250505259050059,republican,True
1984,Maryland,"Mondale, Walter",democrat,787935,1675873,0.4701639086016661,republican,False
1984,Massachusetts,"Reagan, Ronald",republican,1310936,2559383,0.5122078250890938,republican,True
1984,Massachusetts,"Mondale, Walter",democrat,1239606,2559383,0.4843378267340214,republican,False
1984,Michigan,"Reagan, Ronald",republican,2251571,3801658,0.5922602717025045,republican,True
1984,Michigan,"Mondale, Walter",democrat,1529638,3801658,0.4023607594370667,republican,False
1984,Minnesota,"Mondale, Walter",democrat,1036364,2084449,0.49718846563288427,republican,False
1984,Minnesota,"Reagan, Ronald",republican,1032603,2084449,0.49538415187898577,republican,True
1984,Mississippi,"Reagan, Ronald",republican,582377,941104,0.6188232118873154,republican,True
1984,Mississippi,"Mondale, Walter",democrat,352192,941104,0.3742328159268264,republican,False
1984,Missouri,"Reagan, Ronald",republican,1274188,2122771,0.6002475066787704,republican,True
1984,Missouri,"Mondale, Walter",democrat,848583,2122771,0.39975249332122964,republican,False
1984,Montana,"Reagan, Ronald",republican,232450,384377,0.6047448208399566,republican,True
1984,Montana,"Mondale, Walter",democrat,146742,384377,0.381765818454278,republican,False
1984,Nebraska,"Reagan, Ronald",republican,460054,652090,0.7055069085555675,republican,True
1984,Nebraska,"Mondale, Walter",democrat,187866,652090,0.28809826864389887,republican,False
1984,Nevada,"Reagan, Ronald",republican,188770,282717,0.6676995016217631,republican,True
1984,Nevada,"Mondale, Walter",democrat,91655,282717,0.32419345140193195,republican,False
1984,New Hampshire,"Reagan, Ronald",republican,267050,388904,0.6866733178367926,republican,True
1984,New Hampshire,"Mondale, Walter",democrat,120347,388904,0.30945168987719335,republican,False
1984,New Jersey,"Reagan, Ronald",republican,1933630,3217862,0.6009051973018109,republican,True
1984,New Jersey,"Mondale, Walter",democrat,1261323,3217862,0.3919754793710855,republican,False
1984,New Mexico,"Reagan, Ronald",republican,307101,514370,0.5970429846219647,republican,True
1984,New Mexico,"Mondale, Walter",democrat,201769,514370,0.392264323347007,republican,False
1984,New York,"Reagan, Ronald",republican,3376519,6806810,0.49605013214707033,republican,True
1984,New York,"Mondale, Walter",democrat,3001285,6806810,0.4409238688901262,republican,False
1984,North Carolina,"Reagan, Ronald",republican,1346481,2175361,0.6189689895148437,republican,True
1984,North Carolina,"Mondale, Walter",democrat,824287,2175361,0.37891963678672186,republican,False
1984,North Dakota,"Reagan, Ronald",republican,200336,308971,0.6483974224118121,republican,True
1984,North Dakota,"Mondale, Walter",democrat,104429,308971,0.33798964951403204,republican,False
1984,Ohio,"Reagan, Ronald",republican,2678559,4563235,0.5869868634861014,republican,True
1984,Ohio,"Mondale, Walter",democrat,1825440,4563235,0.40003199484576185,republican,False
1984,Oklahoma,"Reagan, Ronald",republican,861530,1255676,0.6861085184394701,republican,True
1984,Oklahoma,"Mondale, Walter",democrat,385080,1255676,0.30667146620625063,republican,False
1984,Oregon,"Reagan, Ronald",republican,685700,1226527,0.559058218856984,republican,True
1984,Oregon,"Mondale, Walter",democrat,536479,1226527,0.43739681230009614,republican,False
1984,Pennsylvania,"Reagan, Ronald",republican,2584323,4844903,0.5334106792230928,republican,True
1984,Pennsylvania,"Mondale, Walter",democrat,2228131,4844903,0.45989176666694875,republican,False
1984,Rhode Island,"Reagan, Ronald",republican,212080,410489,0.5166520905554107,republican,True
1984,Rhode Island,"Mondale, Walter",democrat,197106,410489,0.4801736465532572,republican,False
1984,South Carolina,"Reagan, Ronald",republican,615539,968529,0.6355400819180427,republican,True
1984,South Carolina,"Mondale, Walter",democrat,344459,968529,0.3556517151267541,republican,False
1984,South Dakota,"Reagan, Ronald",republican,200267,317867,0.6300339450147389,republican,True
1984,South Dakota,"Mondale, Walter",democrat,116113,317867,0.365287997810405,republican,False
1984,Tennessee,"Reagan, Ronald",republican,990212,1711993,0.5783972247550078,republican,True
1984,Tennessee,"Mondale, Walter",democrat,711714,1711993,0.4157224941924412,republican,False
1984,Texas,"Reagan, Ronald",republican,3433428,5397571,0.636106129961051,republican,True
1984,Texas,"Mondale, Walter",democrat,1949276,5397571,0.36113948292667203,republican,False
1984,Utah,"Reagan, Ronald",republican,469105,629656,0.7450179145438144,republican,True
1984,Utah,"Mondale, Walter",democrat,155369,629656,0.246752194849251,republican,False
1984,Vermont,"Reagan, Ronald",republican,135865,234561,0.579230988953833,republican,True
1984,Vermont,"Mondale, Walter",democrat,95730,234561,0.408124112704158,republican,False
1984,Virginia,"Reagan, Ronald",republican,1337078,2146635,0.622871610683698,republican,True
1984,Virginia,"Mondale, Walter",democrat,796250,2146635,0.3709293848278818,republican,False
1984,Washington,"Reagan, Ronald",republican,1051670,1874910,0.5609175907110208,republican,True
1984,Washington,"Mondale, Walter",democrat,798352,1874910,0.42580817212559535,republican,False
1984,West Virginia,"Reagan, Ronald",republican,405483,735742,0.551121181066189,republican,True
1984,West Virginia,"Mondale, Walter",democrat,328125,735742,0.44597834567008543,republican,False
1984,Wisconsin,"Reagan, Ronald",republican,1198584,2211689,0.5419315283477921,republican,True
1984,Wisconsin,"Mondale, Walter",democrat,995740,2211689,0.4502170060980545,republican,False
1984,Wyoming,"Reagan, Ronald",republican,133241,188968,0.7050982176876508,republican,True
1984,Wyoming,"Mondale, Walter",democrat,53370,188968,0.28242877100884806,republican,False
1988,Alabama,"Bush, George H.W.",republican,815576,1378476,0.5916504893810266,republican,True
1988,Alabama,"Dukakis, Michael",democrat,549506,1378476,0.39863298309147205,republican,False
1988,Alaska,"Bush, George H.W.",republican,119251,200116,0.595909372563913,republican,True
1988,Alaska,"Dukakis, Michael",democrat,72584,200116,0.362709628415519,republican,False
1988,Arizona,"Bush, George H.W.",republican,702541,1171873,0.5995026764845679,republican,True
1988,Arizona,"Dukakis, Michael",democrat,454029,1171873,0.387438741228785,republican,False
1988,Arkansas,"Bush, George H.W.",republican,466578,827738,0.563678361993771,republican,True
1988,Arkansas,"Dukakis, Michael",democrat,349237,827738,0.4219173216645847,republican,False
1988,California,"Bush, George H.W.",republican,5054917,9887065,0.5112656789451673,republican,True
1988,California,"Dukakis, Michael",democrat,4702233,9887065,0.4755944256460335,republican,False
1988,Colorado,"Bush, George H.W.",republican,728177,1372394,0.5305888833673129,republican,True
1988,Colorado,"Dukakis, Michael",democrat,621453,1372394,0.45282404324122666,republican,False
1988,Connecticut,"Bush, George H.W.",republican,750241,1443394,0.5197756122029051,republican,True
1988,Connecticut,"Dukakis, Michael",democrat,676584,1443394,0.4687451936200372,republican,False
