year,state,dem_voteshare,rep_voteshare
2014,Virginia,0.491499323,0.483384322
2014,West Virginia,0.344641373,0.621174417
2014,Wyoming,0.171641747,0.710206657
2016,Alabama,0.358672616,0.639587936
2016,Alaska,0.116233893,0.443580004
2016,Arizona,0.407489143,0.268649955
2016,Arkansas,0.361710196,0.597716343
2016,California,0.5,
2016,Colorado,0.499707804,0.443057896
2016,Connecticut,0.576821302,0.346193891
2016,Florida,0.443148545,0.519811284
2016,Georgia,0.410332927,0.547838522
2016,Hawaii,0.700546538,0.211698929
2016,Idaho,0.277267753,0.661347123
2016,Illinois,0.548617431,0.397804176
2016,Indiana,0.424127169,0.521122426
2016,Iowa,0.356552345,0.600899006
2016,Kansas,0.322381278,0.621752544
2016,Kentucky,0.42724505,0.572732885
2016,Louisiana,0.050446671,0.068956418
2016,Maryland,0.608878757,0.356748479
